what is the [sylvia_brett] other half father place of birth	burnham-on-sea
the place of birth of mother of [george_of_saxony] child	dresden
[george_of_saxony] daughter mom offspring	princess_maria_josepha_of_saxony
what is the gender of kid of [adelheid_i_abbess_of_quedlinburg] parents	male
the gender of [adelheid_i_abbess_of_quedlinburg] parents kid	male
what is the cause of death of children of [adelheid_i_abbess_of_quedlinburg] father	malaria
[adelheid_i_abbess_of_quedlinburg] father children cause of death	malaria
what is the [adelheid_i_abbess_of_quedlinburg] dad heir father	theophanu
the father of heir of [adelheid_i_abbess_of_quedlinburg] dad	theophanu
what is the sex of [techichpotzin] parent kid	male
what is the [techichpotzin] parent kid sex	male
what is the [techichpotzin] parents child parent	moctezuma_ii
what is the name of the work of couple of [michael_curtiz] couple	film_director
what is the work of couple of [michael_curtiz] couple	film_director
what is the wife of [michael_curtiz] wife couple	bess_meredyth
what is the wife of couple of [michael_curtiz] wife	bess_meredyth
what is the gender of spouse of [ines_mendoza] husband	female
what is the profession of [ines_mendoza] spouse other half	first_lady
what is the profession of other half of [ines_mendoza] spouse	first_lady
what is the [ines_mendoza] darling other half spouse	luis_munoz_marin
what is the spouse of other half of [ines_mendoza] darling	luis_munoz_marin
the nationality of [alexander_ii_of_russia] parent child	russia
who is the son of heir of [alexander_ii_of_russia] mom	grand_duke_dmitri_konstantinovich_of_russia
what is the son of heir of [alexander_ii_of_russia] mom	grand_duke_dmitri_konstantinovich_of_russia
who is the job of couple of [alexander_ii_of_russia] father	monarch
what is the [alexander_ii_of_russia] father couple job	monarch
[henry_iv_holy_roman_emperor] parent son gender	male
what is the gender of [henry_iv_holy_roman_emperor] parent son	male
what is the parents of children of [henry_iv_holy_roman_emperor] father	henry_iii_holy_roman_emperor
what is the name of the parents of children of [henry_iv_holy_roman_emperor] father	henry_iii_holy_roman_emperor
[henry_iv_holy_roman_emperor] parent child parents	agnes_de_poitou
what is the [henry_iv_holy_roman_emperor] parent child parents	agnes_de_poitou
who is the place of death of daughter of [henry_iv_holy_roman_emperor] parents	liege
[henry_iv_holy_roman_emperor] mother parent gender	female
what is the name of the heir of mother of [henry_iv_holy_roman_emperor] mom	henry_iii_holy_roman_emperor
the sex of couple of [maria_of_spain] daughter	female
what is the [maria_of_spain] daughter couple sex	female
the kid of [maria_of_spain] mom husband	maria_of_spain
who is the kid of husband of [maria_of_spain] mom	maria_of_spain
what is the place of birth of daughter of [mehmed_i] offspring	edirne
the sex of [alexandra_pavlovna_of_russia] father heir	female
what is the place of death of children of [alexandra_pavlovna_of_russia] mother	vienna
the mom of son of [alexandra_pavlovna_of_russia] parent	paul_i_of_russia
the parents of daughter of [alexandra_pavlovna_of_russia] mom	maria_fyodorovna_of_russia
what is the sex of son of [alexandra_pavlovna_of_russia] parents	female
who is the gender of child of [archduke_louis_of_austria] mother	male
[archduke_louis_of_austria] father son job	cardinal
what is the [archduke_louis_of_austria] father son job	cardinal
what is the [algernon_percy_4th_duke_of_northumberland] mom offspring dad	hugh_percy_2nd_duke_of_northumberland
what is the name of the daughter of mom of [philibert_i_duke_of_savoy] parent	jacques_duke_of_savoy
who is the daughter of mom of [philibert_i_duke_of_savoy] parent	jacques_duke_of_savoy
what is the place of death of dad of [philibert_i_duke_of_savoy] mom	lyon
who is the grandplace_of_death of [philibert_i_duke_of_savoy] mom	lyon
the nation of mom of [philibert_i_duke_of_savoy] father	italy
who is the nation of mom of [philibert_i_duke_of_savoy] father	italy
[georg_nikolaus_von_nissen] couple husband other half	constanze_mozart
who is the other half of husband of [georg_nikolaus_von_nissen] couple	constanze_mozart
what is the name of the cause of death of mother of [george_v_of_the_united_kingdom] heir	lung_cancer
[george_v_of_the_united_kingdom] heir mom nationality	germany
the sex of mother of [george_v_of_the_united_kingdom] offspring	female
what is the name of the father of dad of [george_v_of_the_united_kingdom] kid	francis_duke_of_teck
what is the [george_v_of_the_united_kingdom] child parent son	prince_george_duke_of_kent
what is the children of mother of [george_v_of_the_united_kingdom] son	mary_princess_royal_and_countess_of_harewood
the offspring of father of [herod_the_great] kid	herod_archelaus
what is the [hugh_percy_2nd_duke_of_northumberland] son father children	algernon_percy_4th_duke_of_northumberland
the children of [hugh_percy_2nd_duke_of_northumberland] son father	algernon_percy_4th_duke_of_northumberland
who is the offspring of mom of [hugh_percy_2nd_duke_of_northumberland] heir	hugh_percy_3rd_duke_of_northumberland
what is the gender of parent of [hugh_percy_2nd_duke_of_northumberland] offspring	male
what is the gender of [hugh_percy_2nd_duke_of_northumberland] offspring parent	male
the gender of [gilbert_talbot_7th_earl_of_shrewsbury] mom daughter	male
what is the [gilbert_talbot_7th_earl_of_shrewsbury] mom daughter gender	male
[gilbert_talbot_7th_earl_of_shrewsbury] father kid parents	george_talbot_6th_earl_of_shrewsbury
the nationality of darling of [maximilian_sforza] parents	italy
what is the place of death of [maximilian_sforza] mom wife	loches
the place of death of wife of [maximilian_sforza] mom	loches
what is the [henry_cromwell] father wife educational institution	university_of_cambridge
the educational institution of wife of [henry_cromwell] father	university_of_cambridge
the sex of parents of [alice_spencer] daughter	male
what is the name of the sex of parents of [alice_spencer] daughter	male
what is the name of the place of birth of daughter of [tiberius_nero] children	rome
what is the name of the grandplace_of_birth of [tiberius_nero] children	rome
[tiberius_nero] son kid kid	tiberius_gemellus
the gender of [tiberius_nero] son wife	female
what is the [tiberius_nero] son wife gender	female
[juba_ii] wife parents ethnicity	greeks_in_egypt
who is the ethnicity of parents of [juba_ii] wife	greeks_in_egypt
what is the kid of mother of [juba_ii] darling	caesarion
what is the children of parents of [juba_ii] husband	alexander_helios
what is the couple of [juba_ii] husband dad	ptolemy_xiii_theos_philopator
what is the couple of dad of [juba_ii] husband	ptolemy_xiii_theos_philopator
[marie_therese_of_savoy] heir dad kid	louis_antoine_duke_of_angouleme
the son of parents of [matilda_of_flanders] heir	henry_i_of_england
the son of [matilda_of_flanders] heir parents	henry_i_of_england
what is the name of the other half of parents of [matilda_of_flanders] heir	william_i_of_england
what is the place of death of [matilda_of_flanders] kid couple	palace_of_westminster
the place of death of couple of [matilda_of_flanders] kid	palace_of_westminster
what is the [karl_ludwig_of_baden] child father place of birth	karlsruhe
the place of birth of [karl_ludwig_of_baden] child father	karlsruhe
what is the daughter of [karl_ludwig_of_baden] child father	louise_of_baden
the daughter of father of [karl_ludwig_of_baden] child	louise_of_baden
what is the name of the location of child of [elizabeth_of_bohemia] husband	prague
the nation of child of [elizabeth_of_bohemia] husband	germany
[elizabeth_of_bohemia] husband child nation	germany
[elizabeth_of_bohemia] wife mother place of death	konigsberg
what is the darling of mom of [elizabeth_of_bohemia] spouse	frederick_iv_elector_palatine
who is the parent of parent of [elizabeth_of_bohemia] wife	william_the_silent
[elizabeth_of_bohemia] wife parent parent	william_the_silent
[willem_van_keppel_2nd_earl_of_albemarle] heir mom sex	male
what is the nationality of [willem_van_keppel_2nd_earl_of_albemarle] children mom	england
the nationality of mom of [willem_van_keppel_2nd_earl_of_albemarle] children	england
the work of [willem_van_keppel_2nd_earl_of_albemarle] daughter parent	groom_of_the_stool
[willem_van_keppel_2nd_earl_of_albemarle] offspring mother children	augustus_keppel_1st_viscount_keppel
the occupation of parents of [thomas_edison] heir	scientist
who is the ethnicity of mother of [thomas_edison] kid	dutch-americans
what is the [thomas_edison] kid mother ethnicity	dutch-americans
[thomas_edison] heir parents location	ohio
who is the kid of mom of [thomas_edison] offspring	charles_edison
who is the gender of mother of [grand_duke_peter_nicolaievich_of_russia] wife	male
what is the organization of dad of [grand_duke_peter_nicolaievich_of_russia] husband	lycee_louis_le_grand
what is the organization of [grand_duke_peter_nicolaievich_of_russia] husband dad	lycee_louis_le_grand
[grand_duke_peter_nicolaievich_of_russia] darling parents place of birth	njegusi
the couple of father of [grand_duke_peter_nicolaievich_of_russia] child	anastasia_of_montenegro
the heir of dad of [grand_duke_peter_nicolaievich_of_russia] son	princess_nadejda_petrovna_of_russia
[grand_duke_peter_nicolaievich_of_russia] son dad heir	princess_nadejda_petrovna_of_russia
[grand_duke_peter_nicolaievich_of_russia] children dad son	princess_marina_petrovna_of_russia
who is the place of birth of mom of [grand_duke_peter_nicolaievich_of_russia] offspring	saint_petersburg
[grand_duke_peter_nicolaievich_of_russia] offspring mom place of birth	saint_petersburg
the religion of father of [john_f_fitzgerald] kid	catholicism
the location of father of [john_f_fitzgerald] heir	boston_massachusetts
who is the location of father of [john_f_fitzgerald] heir	boston_massachusetts
the occupation of [john_f_fitzgerald] offspring mom	politician
who is the occupation of mom of [john_f_fitzgerald] offspring	politician
[john_f_fitzgerald] heir dad heir	rose_fitzgerald_kennedy
what is the name of the grandorganization of [john_f_fitzgerald] kid	harvard_university
who is the grandorganization of [john_f_fitzgerald] kid	harvard_university
who is the grandorganization of [john_f_fitzgerald] child	choate_rosemary_hall
[john_f_fitzgerald] child kid organization	choate_rosemary_hall
what is the address of [john_f_fitzgerald] child son	chicago
what is the [john_f_fitzgerald] child son address	chicago
[john_f_fitzgerald] kid offspring address	hyannis
the address of offspring of [john_f_fitzgerald] kid	hyannis
what is the name of the heir of kid of [geoffrey_v_count_of_anjou] father	isabella_of_jerusalem
what is the name of the place of death of spouse of [ingrid_bergman] spouse	london
what is the place of death of spouse of [ingrid_bergman] spouse	london
what is the cause of death of [ingrid_bergman] couple couple	lymphoma
who is the wife of darling of [ingrid_bergman] couple	roberto_rossellini
[ingrid_bergman] couple darling wife	roberto_rossellini
[archduchess_elisabeth_franziska_of_austria] children daughter place of birth	madrid
what is the religious belief of mom of [archduchess_elisabeth_franziska_of_austria] child	roman_catholic_church
what is the child of father of [archduchess_elisabeth_franziska_of_austria] child	maria_christina_of_austria
what is the children of [archduchess_elisabeth_franziska_of_austria] son dad	archduke_friedrich_duke_of_teschen
the children of [archduchess_elisabeth_franziska_of_austria] son dad	archduke_friedrich_duke_of_teschen
what is the [john_ii_casimir_of_poland] dad son cause of death	smallpox
what is the gender of son of [john_ii_casimir_of_poland] mother	male
[john_ii_casimir_of_poland] parents child mother	sigismund_iii_vasa
